zoho_account_id,zoho_url,account_name,tags,matched_tags,owner_name,owner_email,owner_id,website,company_linkedin,phone,industry,employees,company_size,annual_revenue,revenue_size,annual_revenue_text,annual_revenue_numeric,parent_account_name,parent_account_id,address,city,state,zip,country,billing_street,billing_city,billing_state,billing_code,billing_country,account_code,account_status,icp_score,signal_score,tier,track,current_erp_pain,budget_sap_roadmap,timeline,trigger_event_news,lead_source,campaign_name,import_notes,description,created_by,modified_by,created_time,modified_time,last_activity_time
6834250000003159087,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159087,"Essex Industries, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.respiratorygroup.com,,,"Aircraft Parts and Auxiliary Equipment, NEC",,,50876844,,,,,,,,MO,63123,US,7700 Gravois Rd,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:18+05:30
6834250000002788125,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788125,Eurogerm Kb,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/eurogerm-kb/about/,,Food Production,,Nov-50,,$234.6 M,$234.6 M,234600000,,,2401 Hassell Rd,Hoffman Estates,IL,60169,US,2401 Hassell Rd,Hoffman Estates,IL,,US,ACC-014,Prospect,71,6,B,Track 1 — SAP (ver. TBC),SAP,Will include in the next budget,12 Months,"Tier B ICP 71. Eurogerm KB (baking ingredients/enzymes, US subsidiary of French group Eurogerm) operates as a cross-border manufacturing entity with parent company integration complexity. Specialty food ingredient manufacturing at scale — traceability, re",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
6834250000002788090,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788090,Express Manufacturing,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/express-manufacturing-inc-/about/,,Manufacturing,,1001-5000,,$162.9 M,,,,,3519 W Warner Ave,Santa Ana,CA,92704,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000003314073,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314073,Extreme Networks,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.extremenetworks.com,http://www.linkedin.com/company/extreme-networks,+1 408-579-2800,information technology & services,2700,,1140067000,,,,,,,,,,,2121 RDU Center Dr,Morrisville,North Carolina,27560-6250,United States,,,,,,,,,,,,,,"Extreme Networks, Inc. is a global leader in AI-driven cloud networking solutions, founded in 1996 and headquartered in Morrisville, North Carolina. The company has transitioned from a hardware-focused provider to a comprehensive cloud-driven enterprise networking vendor. It emphasizes AI-powered automation, security, and simplicity to connect people, applications, data, and devices.

Extreme offers a range of cloud-driven networking solutions, including infrastructure, management, analytics, security, and automation. Their products include ExtremeSwitching™ for wired networks, wireless and IoT solutions, and the ExtremeCloud™ IQ Site Engine for AI-native operations. The company serves approximately 50,000 customers worldwide, providing solutions that simplify complex networks and accelerate digital transformation. With a strong focus on innovation and teamwork, Extreme Networks aims to deliver agile and reliable cloud-driven networks that enhance connectivity in modern environments.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159088,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159088,EyeTech Digital Systems Inc,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.eyetechds.com,,,Optical Instruments and Lenses,,,5229366,,,,,,,,AZ,85203,US,1128 E Greenway St Suite 1,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159089,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159089,"Fabric8Labs, Inc",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.fabric8labs.com,,,Printing Trades Machinery and Equipment,,,5804206,,,,,,,,CA,92037,US,4250 Executive Square Suite 200,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000002788122,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788122,Fehrer Automotive,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,http://www.linkedin.com/company/f.s.-fehrer-automotive-gmbh,,Automation Machinery Manufacturing,,501-1000,,$500 M,,,,,1825 E Main St,Duncan,SC,29334,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:52+05:30
6834250000003159090,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159090,Flexenergy,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.flexenergy.com,,,Turbines/Generator,,,,,,,,,,,NH,3801,US,30 New Hampshire Ave,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-24T22:03:39+05:30
6834250000002788054,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788054,Floworks,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/floworks-international/about/,,Automation Machinery Manufacturing,,501-1000,,$298 M,$298 M,298000000,,,3750 Hwy 225,Pasadena,TX,77503,US,3750 Hwy 225,Pasadena,TX,,US,ACC-002,Prospect,76,9,B,Track 1 — SAP (ver. TBC),"Didn't disclose the solution, however, interested in exploring SAP transformation",Will include in the next budget,12 Months,"Rapid M&A under PE: FloWorks (Wynnchurch Capital) completed 3 acquisitions in 2025 alone — CAC Industrial Equipment (Mar 2025, British Columbia), Slater Controls (Oct 2025, TX/NM/AZ), and Cranford Equipment (Dec 2025, Louisiana). This marks FloWorks' 7th",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
6834250000003159091,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159091,Forge Nano Inc.,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,forgenano.com,,,"Ind.Machinery, NEC",,,30379703,,,,,,,,CO,80027,US,1172 W Century Dr Ste 240,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:16+05:30
6834250000003159092,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159092,"Fulham Co., Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.fulham.com,,,Power Transformers,,,8520696,,,,,,,,CA,,US,12705 S Van Ness Ave,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:22+05:30
6834250000003314080,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314080,FXI,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.fxi.com,http://www.linkedin.com/company/fxi,+1 484-585-5000,mechanical or industrial engineering,2000,,2000000000,,,,,,,,,,,100 Matsonford Rd,,Pennsylvania,19087,United States,,,,,,,,,,,,,,"FXI is a prominent North American manufacturer specializing in flexible polyurethane and polymer foam products. Headquartered in Radnor, Pennsylvania, the company operates 16 manufacturing and distribution facilities and employs around 2,200 people. With a strong focus on innovation and customization, FXI holds over 400 patents and leverages decades of manufacturing experience to serve various markets, including home, healthcare, electronics, industrial, personal care, and transportation.

The company offers a wide range of foam solutions tailored to different applications. In the bedding sector, FXI develops sleep products informed by consumer insights. In healthcare, it supplies specialty solutions for medical devices and wound care management. FXI also manufactures furniture and home furnishings, automotive foam solutions for passenger protection and noise control, and industrial products such as filters and insulation. Additionally, FXI provides custom foam shapes and rapid delivery services, catering to a diverse customer base that includes automotive manufacturers, medical device companies, and furniture manufacturers.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159093,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159093,Gatekeeper Systems Inc,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.gatekeepersystems.com,,,"Electr.Machinery,NEC",,,40850293,,,,,,,,CA,92610,US,90 Icon,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:20+05:30
6834250000003159094,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159094,General Radar Corp.,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.genrad.io,,,Navigation Equipment,,,7600621,,,,,,,,CA,94040,US,201 San Antonio Cir # 200,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003314071,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314071,Gerber Technology,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.pmh.com,http://www.linkedin.com/company/prospect-medical,+1 310-943-4500,hospital & health care,16000,,2700000000,,,,,,,,,,,3415 South Sepulveda Boulevard,Los Angeles,California,90034,United States,,,,,,,,,,,,,,"Prospect Medical Holdings, Inc. (PMH) is a healthcare company founded in 1996 that operates hospitals and manages independent physician associations (IPAs) to provide Coordinated Regional Care (CRC). This model integrates hospitals, physicians, and health plans to enhance patient outcomes and cost efficiency across several U.S. states, primarily in Southern California, Connecticut, New Jersey, Pennsylvania, and Rhode Island.

PMH owns or operates 16-18 acute and behavioral hospitals with over 2,250 beds and manages 28 medical groups with more than 20,000 affiliated physicians. The company employs around 15,000 staff and serves approximately 600,000 members, focusing on underserved communities. PMH offers a wide range of healthcare services, including acute care, behavioral health, outpatient services, and managed care administration. The company emphasizes population health management through its coordinated care networks, ensuring personalized and data-driven care for its patients.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788098,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788098,Gertrude Hawk Chocolates,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/gertrude-hawk-chocolates/about/,,Food And Beverage Manufacturing,,501-1000,,$294.3 M,,,,,"901 Keystone Industrial Park,",Dunmore,PA,18512,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000003314105,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314105,Gleason,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.gleason.com,http://www.linkedin.com/company/the-gleason-works,+1 585-473-1000,machinery,2600,,600000000,,,,,,,,,,,1000 University Avenue,Rochester,New York,14607,United States,,,,,,,,,,,,,,"Gleason Corporation is a global leader in precision gear manufacturing technology, established in 1865 in Rochester, New York. The company specializes in machinery, tooling, and systems for producing bevel, cylindrical, and hypoid gears. With manufacturing facilities in the US, Germany, Switzerland, and a history of operations in England and Brazil, Gleason has grown to become the largest provider of gear production equipment worldwide, serving industries such as automotive, aerospace, agriculture, and heavy vehicles.

Gleason's product offerings include bevel gear planers, spiral bevel gear cutters, hypoid gear cutting machines, and hobbing and grinding machines. The company also provides precision gear cutting tools and advanced technology solutions, including CNC controls and software for gear analysis. With a strong focus on innovation and high-quality production, Gleason continues to support the precision gear industry globally, adapting to market needs and technological advancements throughout its long history.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002759031,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002759031,"Granules Pharmaceuticals, Inc.",Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,www.granulespharma.com,https://www.linkedin.com/company/granules-pharmaceuticals-inc./about/,,Pharmaceutical Manufacturing,,51-200,245024000,$562.4 M,,,,,3701 Concorde Pky,Chantilly,VA,20151,US,,Chantilly,VA,,United States,,,,,,,,,,,,,,,Ankur Das,Aryan Dhamani,2026-05-12T23:14:58+05:30,2026-06-26T23:41:43+05:30,2026-07-03T20:07:03+05:30
6834250000003159095,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159095,"GTI Power Acquisition, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.gtipower.com,,,Power Transformers,,,7206541,,,,,,,,MI,49417,US,1500 Marion Ave,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003314035,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314035,GULF OIL,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.gulfinc.com,http://www.linkedin.com/company/gulf-oil,+1 281-447-7200,oil & energy,1900,,6036000,,,,,,,,,,,492 Old Connecticut Path,Framingham,Massachusetts,01701,United States,,,,,,,,,,,,,,"Gulf Oil is an American oil and energy company with over 120 years of experience, headquartered in Framingham, Massachusetts. Founded in 1901, Gulf has evolved in the petroleum and fuel distribution industry while prioritizing safety, customer service, and quality fuels. The company operates one of the largest branded sales platforms, with more than 1,100 Gulf-branded stations across 36 states and Puerto Rico.

Gulf provides flexible financial solutions and supply services to support unbranded partners. Its distribution network moves over 8 billion gallons of gasoline and diesel annually through a system of marine and pipeline-connected terminals. The company offers various buying options and price risk management services, including customized supply contracts and hedging services. Gulf's primary products include gasoline, diesel, and other petroleum fuels, catering to a diverse customer base that includes unbranded retailers, commercial accounts, and wholesale distributors. Gulf is also dedicated to community involvement, supporting local organizations that enhance community wellbeing and empowerment.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788081,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788081,H.M. Richards Inc,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/hm-richards-inc/about/,,Furniture And Home Furnishings Manufacturing,,51-200,,$553 M,,,,,120 H M Richards Way,Guntown,MS,38849,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000002788127,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788127,Hampton Lumber,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,http://www.linkedin.com/company/hampton-lumber,,Paper & Forest Products,,1001-5000,,$461.7M,,,,,9600 Sw Barnes Rd Ste 200,Portland,OR,97225,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000002788108,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788108,Harry'S,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/harrysinc/about/,,Personal Care Product Manufacturing,,501-1000,,$239.1 M,$239.1 M,239100000,,,75 Varick St Fl 9,New York City,NY,10013,US,75 Varick St Fl 9,New York City,NY,,US,ACC-009,Prospect,72,8,B,Track 1 — SAP (ver. TBC),"SAP however, didn't disclose the version",Will include in the next budget,12 months,"ERP upgrade trigger: Harry's Inc. is an active SAP user (SAP Business ByDesign), confirmed by a published Navigator Business Solutions case study. Parent company Edgewell Personal Care completed a major business divestiture in Feb 2026 (sold feminine care",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
